index;chave;repeticoes;colisoes
2152;fechei;3;32
2153;pacata;1;37
2154;arte;10;11
2155;timida;2;0
2156;luta;2;5
2157;vendia;2;2
2158;lhes;7;68
2159;rplica;1;5
2160;sair;32;9
2161;chegam;3;6
2162;sabiam;1;0
2163;perdia;3;8
2164;semana;8;96
2165;egreja;22;2
2166;este;88;107
2167;achava;15;12
2168;grande;66;19
2169;impede;4;24
2170;fresca;4;30
2171;calado;8;3
2172;crer;16;67
2173;legado;3;4
2174;falado;6;27
2175;exigia;1;12
2176;alis;5;37
2177;canado;4;16
2178;lidava;1;23
2179;olhara;1;0
2180;falava;29;8
2181;lembra;22;7
2182;antiga;15;33
2183;boceta;3;16
2184;creado;2;61
2185;musica;12;13
2186;bradar;2;18
2187;sairia;1;5
2188;tudo;187;203
2189;afinal;18;10
2190;viagem;13;23
2191;cresce;1;14
2192;medico;8;26
2193;podiam;14;13
2194;escola;12;6
2195;aljube;2;16
2196;idos;1;15
2197;fariam;3;6
2198;traria;2;30
2199;lacuna;2;21
2200;pedido;4;12
2201;colera;3;13
2202;despia;1;27
2203;tenham;1;33
2204;alegre;7;30
2205;tomara;1;4
2206;peor;6;15
2207;abrira;2;18
2208;irmo;3;47
2209;morena;1;25
2210;solo;1;5
2211;tinham;13;8
2212;faceis;3;9
2213;ironia;2;67
2214;alcano;2;8
2215;gloria;58;5
2216;divina;7;16
2217;cuidar;5;90
2218;levado;2;37
2219;rigido;1;33
2220;soon;2;35
2221;united;15;16
2222;tirado;1;56
2223;relaes;9;15
2224;levava;11;25
2225;esquea;6;11
2226;before;4;139
2227;lingua;16;4
2228;ultima;14;23
2229;ajudar;2;17
2230;trazia;28;22
2231;online;6;57
2232;lepido;2;56
2233;usaram;1;34
2234;predio;1;39
2235;acabou;28;31
2236;vestia;4;18
2237;cosime;1;5
2238;conheo;2;72
2239;estava;89;66
2240;minhas;29;22
2241;virgem;3;34
2242;trocar;2;37
2243;variar;2;21
2244;quando;190;26
2245;miudas;2;19
2246;vierem;1;25
2247;desejo;18;29
2248;guerra;5;17
2249;alguem;18;18
2250;brasil;3;36
2251;doente;11;8
2252;cosido;3;21
2253;narrao;7;73
2254;fiquei;32;9
2255;visita;14;21
2256;pessoa;41;31
2257;vulgar;3;14
2258;habito;1;26
2259;frente;4;10
2260;novo;17;28
2261;enorme;3;35
2262;estaes;1;21
2263;jantar;19;44
2264;restam;1;8
2265;querem;2;18
2266;cobres;1;39
2267;mesmas;9;19
2268;sempre;50;26
2269;souber;1;20
2270;abaixo;5;30
2271;imitar;12;27
2272;deixas;1;58
2273;gostam;1;31
2274;exacto;5;34
2275;genero;3;10
2276;pescoo;4;12
2277;menino;11;5
2278;sexual;2;24
2279;gritar;1;43
2280;anyone;5;29
2281;apagou;4;42
2282;certas;2;18
2283;massas;1;13
2284;contar;20;11
2285;pintar;1;12
2286;destas;5;16
2287;amigos;22;18
2288;fossem;9;9
2289;graves;3;11
2290;melhor;83;21
2291;dentes;5;23
2292;mostra;3;14
2293;lindos;2;23
2294;entrar;33;5
2295;estive;6;13
2296;setimo;1;18
2297;states;20;221
2298;peores;2;11
2299;bairro;4;20
2300;divino;5;16
2301;hortar;1;18
2302;flores;4;58
2303;pontas;7;20
2304;dignos;1;17
2305;cuidou;2;41
2306;destes;5;16
2307;cousas;27;17
2308;eterno;3;26
2309;dormir;10;26
2310;riscos;1;10
2311;namoro;6;20
2312;metter;7;50
2313;campos;1;14
2314;curtas;1;16
2315;portas;5;7
2316;bonito;15;6
2317;esforo;4;27
2318;quinze;14;19
2319;porque;88;5
2320;roemos;4;10
2321;seguiu;3;4
2322;feitor;1;7
2323;commum;10;6
2324;quanto;24;57
2325;falsos;1;15
2326;poucos;13;14
2327;lustre;3;3
2328;tramou;1;42
2329;almoos;1;1
2330;alguns;64;20
2331;centro;3;7
2332;cantos;5;45
2333;remoto;2;5
2334;author;1;8
2335;enojou;1;6
2336;morreu;18;10
2337;mesmos;12;1
2338;quatro;17;17
2339;quizer;13;3
2340;servir;8;26
2341;termos;5;2
2342;;;
2343;talvez;33;2
2344;pasmou;1;1
2345;alisou;1;3
2346;devoto;1;10
2347;xxxvii;2;7
2348;titulo;15;10
2349;tantos;4;3
2350;;;
2351;trouxe;4;2
2352;certos;3;1
2353;fausto;1;5
2354;illuso;8;11
2355;almost;2;16
2356;desuso;1;14
2357;tentos;1;1
2358;bastou;2;0
2359;gestos;19;2
2360;contos;4;0
2361;pensou;1;0
2362;sorriu;16;13
2363;minuto;5;4
2364;prazos;2;4
2365;grosso;3;0
2366;vocvou;1;0
2367;versos;17;19
2368;passou;16;0
2369;estylo;3;0
2370;soltos;1;1
2371;nervos;2;0
2372;contou;8;0
2373;livros;27;3
2374;morros;1;1
2375;errors;1;0
2376;doutor;10;0
2377;tornou;10;4
2378;;;
2379;juntos;12;0
2380;;;
2381;;;
2382;entrou;20;17
2383;compoz;2;1
2384;curtos;3;0
2385;voltou;6;1
2386;bustos;1;1
2387;textos;5;0
2388;futuro;9;3
2389;;;
2390;vossos;1;3
2391;gostou;6;0
2392;louvor;3;0
2393;;;
2394;outros;74;0
2395;entity;3;0
2396;viuvos;1;0
2397;;;
2398;russos;5;0
2399;custou;3;2
2400;;;
2401;;;
2402;pousou;2;0
2403;sustos;1;0
2404;;;
2405;;;
2406;;;
2407;;;
2408;lxxxvi;2;2
2409;;;
2410;;;
2411;;;
2412;cxxxiv;2;0
2413;;;
2414;;;
2415;;;
2416;;;
2417;;;
2418;;;
2419;;;
2420;;;
2421;lxxxiv;2;0
2422;;;
2423;;;
2424;cxxxix;2;0
2425;;;
2426;;;
2427;;;
2428;;;
2429;;;
2430;;;
2431;;;
2432;;;
2433;lxxxix;2;0
2434;;;
2435;;;
2436;;;
2437;;;
2438;propuz;1;0
2439;;;
2440;;;
2441;;;
2442;;;
2443;;;
2444;;;
2445;;;
2446;;;
2447;;;
2448;;;
2449;;;
2450;suppuz;2;0
2451;;;
2452;;;
2453;;;
2454;;;
2455;;;
2456;;;
2457;;;
2458;;;
2459;;;
2460;;;
2461;;;
2462;;;
2463;;;
2464;;;
2465;;;
2466;;;
2467;;;
2468;;;
2469;;;
2470;;;
2471;;;
2472;;;
2473;;;
2474;;;
2475;;;
2476;;;
2477;;;
2478;;;
2479;;;
2480;;;
2481;;;
2482;;;
2483;;;
2484;;;
2485;;;
2486;;;
2487;;;
2488;;;
2489;;;
2490;;;
2491;;;
2492;;;
2493;;;
2494;;;
2495;;;
2496;;;
2497;;;
2498;;;
2499;;;
2500;;;
2501;;;
2502;;;
2503;;;
2504;;;
2505;;;
2506;;;
2507;;;
2508;;;
2509;;;
2510;;;
2511;;;
2512;;;
2513;;;
2514;;;
2515;;;
2516;;;
2517;;;
2518;;;
2519;;;
2520;;;
2521;;;
2522;;;
2523;;;
2524;;;
2525;;;
2526;;;
2527;;;
2528;;;
2529;;;
2530;;;
2531;;;
2532;;;
2533;;;
2534;;;
2535;;;
2536;;;
2537;;;
2538;;;
2539;;;
2540;;;
2541;;;
2542;;;
2543;;;
2544;;;
2545;;;
2546;;;
2547;;;
2548;;;
2549;;;
2550;;;
2551;;;
2552;;;
2553;;;
2554;;;
2555;;;
2556;;;
2557;;;
2558;;;
2559;;;
2560;;;
2561;;;
2562;;;
2563;;;
2564;;;
2565;;;
2566;;;
2567;;;
2568;;;
2569;;;
2570;;;
2571;;;
2572;;;
2573;;;
2574;;;
2575;;;
2576;;;
2577;;;
2578;;;
2579;;;
2580;;;
2581;;;
2582;;;
2583;;;
2584;;;
2585;;;
2586;;;
2587;;;
2588;;;
2589;;;
2590;;;
2591;;;
2592;;;
2593;;;
2594;;;
2595;;;
2596;;;
2597;;;
2598;;;
2599;;;
2600;;;
2601;;;
2602;;;
2603;;;
2604;;;
2605;;;
2606;;;
2607;;;
2608;;;
2609;;;
2610;;;
2611;;;
2612;;;
2613;;;
2614;;;
2615;;;
2616;;;
2617;;;
2618;;;
2619;;;
2620;;;
2621;;;
2622;;;
2623;;;
2624;;;
2625;;;
2626;;;
2627;;;
2628;;;
2629;;;
2630;;;
2631;;;
2632;;;
2633;;;
2634;;;
2635;;;
2636;;;
2637;;;
2638;;;
2639;;;
2640;;;
2641;;;
2642;;;
2643;;;
2644;;;
2645;;;
2646;;;
2647;;;
2648;;;
2649;;;
2650;;;
2651;;;
2652;;;
2653;;;
2654;;;
2655;;;
2656;;;
2657;;;
2658;;;
2659;;;
2660;;;
2661;;;
2662;;;
2663;;;
2664;;;
2665;;;
2666;;;
2667;;;
2668;;;
2669;;;
2670;;;
2671;;;
2672;;;
2673;;;
2674;;;
2675;;;
2676;;;
2677;;;
2678;;;
2679;;;
2680;;;
2681;;;
2682;;;
2683;;;
2684;;;
2685;;;
2686;;;
2687;;;
2688;;;
2689;;;
2690;;;
2691;;;
2692;;;
2693;;;
2694;;;
2695;;;
2696;;;
2697;;;
2698;;;
2699;;;
2700;;;
2701;;;
2702;;;
2703;;;
2704;;;
2705;;;
2706;;;
2707;;;
2708;;;
2709;;;
2710;;;
2711;;;
2712;;;
2713;;;
2714;;;
2715;;;
2716;;;
2717;;;
2718;;;
2719;;;
2720;;;
2721;;;
2722;;;
2723;;;
2724;;;
2725;;;
2726;;;
2727;;;
2728;;;
2729;;;
2730;;;
2731;;;
2732;;;
2733;;;
2734;;;
2735;;;
2736;;;
2737;;;
2738;;;
2739;;;
2740;;;
2741;;;
2742;acabada;1;0
2743;;;
2744;;;
2745;;;
2746;;;
2747;;;
2748;;;
2749;;;
2750;;;
2751;mailing;1;0
2752;;;
2753;;;
2754;;;
2755;;;
2756;;;
2757;;;
2758;;;
2759;;;
2760;;;
2761;;;
2762;;;
2763;;;
2764;;;
2765;embaada;1;0
2766;;;
2767;;;
2768;;;
2769;;;
2770;;;
2771;;;
2772;;;
2773;;;
2774;;;
2775;;;
2776;;;
2777;;;
2778;;;
2779;;;
2780;;;
2781;;;
2782;abobada;1;0
2783;;;
2784;;;
2785;;;
2786;chegada;2;0
2787;;;
2788;;;
2789;;;
2790;;;
2791;;;
2792;;;
2793;;;
2794;;;
2795;;;
2796;pancada;4;0
2797;mandada;1;0
2798;chamada;1;0
2799;cincada;1;0
2800;;;
2801;;;
2802;;;
2803;cercada;1;0
2804;;;
2805;;;
2806;;;
2807;;;
2808;;;
2809;;;
2810;palhada;1;0
2811;;;
2812;;;
2813;;;
2814;padecia;2;0
2815;;;
2816;recebia;1;1
2817;piedade;3;0
2818;charada;1;0
2819;vaidade;10;2
2820;;;
2821;;;
2822;zangada;1;0
2823;;;
2824;;;
2825;;;
2826;;;
2827;candida;5;0
2828;;;
2829;;;
2830;damaged;1;0
2831;;;
2832;;;
2833;;;
2834;pedrada;1;0
2835;;;
2836;;;
2837;;;
2838;sagrada;1;0
2839;diadema;1;0
2840;acabado;3;0
2841;creanca;2;1
2842;chacara;8;5
2843;;;
2844;obedeci;4;0
2845;;;
2846;chamala;1;4
2847;;;
2848;;;
2849;;;
2850;acabava;17;0
2851;excedia;1;6
2852;abatida;2;3
2853;callida;1;0
2854;verdade;72;4
2855;;;
2856;parecia;17;0
2857;trefega;1;12
2858;;;
2859;;;
2860;perdida;1;0
2861;merecia;1;1
2862;;;
2863;cerrada;1;0
2864;coitada;1;1
2865;;;
2866;pallida;3;10
2867;descana;2;0
2868;;;
2869;peccado;18;3
2870;chegara;3;2
2871;varanda;9;7
2872;america;1;0
2873;conhece;2;2
2874;acharia;3;1
2875;passada;1;2
2876;recebem;2;3
2877;nadinha;1;1
2878;machado;4;5
2879;fechado;1;22
2880;pericia;1;6
2881;mandara;1;2
2882;pagaria;2;0
2883;galhofa;1;1
2884;chegado;1;3
2885;cadeira;6;3
2886;velhice;2;2
2887;boavida;1;6
2888;comecei;9;2
2889;entrada;9;6
2890;desgraa;2;12
2891;manduca;21;0
2892;familia;21;6
2893;cocadas;5;5
2894;mobilia;1;10
2895;fazenda;1;1
2896;abanava;3;5
2897;acheime;1;5
2898;canadas;2;5
2899;despida;1;6
2900;capella;1;2
2901;located;7;33
2902;entenda;1;4
2903;especie;13;8
2904;critica;1;18
2905;referia;1;13
2906;chamava;10;5
2907;davalhe;4;24
2908;indagar;5;3
2909;enfiado;3;6
2910;celebre;3;25
2911;receber;5;5
2912;apolice;2;10
2913;agradar;2;9
2914;comeado;2;0
2915;abarcar;1;9
2916;agradeo;1;5
2917;poderia;10;8
2918;enchiao;1;8
2919;valeria;1;7
2920;ralhava;2;13
2921;trocara;2;4
2922;perdeme;1;8
2923;segunda;15;5
2924;amavame;1;16
2925;maneira;13;12
2926;release;1;28
2927;mettida;3;9
2928;faziame;3;5
2929;guardam;1;2
2930;caseira;1;12
2931;dhooghe;2;9
2932;cedendo;2;28
2933;precisa;7;5
2934;sabendo;6;20
2935;fidalgo;1;35
2936;negando;1;3
2937;abriase;1;5
2938;evocava;3;0
2939;falarme;5;20
2940;andavam;4;7
2941;mineira;2;19
2942;diziame;6;116
2943;officio;10;20
2944;dobrava;2;9
2945;aquella;35;21
2946;visinha;6;9
2947;nascido;5;20
2948;enganar;3;25
2949;preguia;1;8
2950;theoria;4;16
2951;parecer;8;11
2952;bengalo;1;14
2953;adiante;1;4
2954;gravata;3;29
2955;sonhava;1;9
2956;escrava;2;34
2957;digital;2;9
2958;mystica;2;19
2959;cantava;4;21
2960;caverna;1;4
2961;memoria;23;21
2962;lembrra;1;9
2963;paredes;7;6
2964;formado;1;29
2965;moreira;1;36
2966;license;15;19
2967;guiando;1;28
2968;chupado;2;20
2969;semanas;6;14
2970;recente;5;30
2971;tiraram;2;69
2972;citando;1;29
2973;grandes;22;59
2974;atrevia;2;9
2975;debates;1;10
2976;calados;3;83
2977;salvava;1;30
2978;evitado;1;22
2979;affecto;2;13
2980;pediume;10;9
2981;senhora;38;70
2982;linking;2;19
2983;aguenta;2;49
2984;zanguei;1;3
2985;engenho;9;21
2986;lembras;2;4
2987;antigas;8;39
2988;morando;2;13
2989;crescer;5;3
2990;analogo;2;16
2991;chianti;1;23
2992;florear;1;17
2993;fazelas;2;28
2994;acceito;6;11
2995;october;1;17
2996;imagens;1;15
2997;viverei;1;42
2998;rodaque;2;16
2999;tiveram;5;11
3000;propria;14;33
3001;criados;1;12
3002;vigario;5;29
3003;central;3;16
3004;commigo;64;6
3005;proferi;2;7
3006;debaixo;7;39
3007;dizendo;21;18
3008;project;88;18
3009;certido;1;19
3010;hesitao;3;10
3011;dizerme;5;10
3012;dividir;2;13
3013;sentido;20;95
3014;domingo;17;6
3015;gordura;1;10
3016;ninguem;30;9
3017;durante;9;8
3018;quizera;7;7
3019;curiosa;3;11
3020;janeiro;7;20
3021;segundo;21;35
3022;algumas;37;21
3023;digamos;4;31
3024;conclui;2;25
3025;mettido;3;16
3026;formosa;1;15
3027;estudar;7;8
3028;comsigo;11;31
3029;eternas;2;4
3030;lucidos;1;4
3031;alcovas;1;59
3032;comtigo;1;14
3033;cordavo;1;26
3034;retirar;1;5
3035;aspecto;6;6
3036;phrases;3;13
3037;leitura;3;10
3038;espinho;1;20
3039;predios;1;11
3040;imperio;4;11
3041;cirzido;1;9
3042;inferno;5;14
3043;repetio;6;14
3044;visinho;11;3
3045;quantas;3;3
3046;figuras;4;15
3047;brincos;2;14
3048;secreto;3;22
3049;rudezas;1;4
3050;sources;2;13
3051;soprano;2;35
3052;desejos;3;8
3053;mettelo;3;16
3054;fizesse;13;29
3055;influio;1;5
3056;theatro;16;50
3057;atalhou;6;15
3058;auxilio;1;15
3059;aquillo;8;4
3060;visitas;16;3
3061;pessoas;35;14
3062;coberto;3;10
3063;habitos;2;42
3064;pintura;5;8
3065;exemplo;13;6
3066;concluo;3;29
3067;tiralos;1;11
3068;comemos;1;1
3069;seja;31;20
3070;chale;1;37
3071;antigos;5;5
3072;praia;15;31
3073;tenores;1;10
3074;comtudo;4;12
3075;premios;2;3
3076;costume;27;14
3077;ferilos;1;1
3078;pela;66;92
3079;lettras;11;4
3080;inuteis;3;7
3081;mesuras;1;6
3082;scena;2;45
3083;modesto;1;8
3084;interno;4;20
3085;repetiu;4;18
3086;alturas;1;18
3087;rege;1;1
3088;puzesse;1;10
3089;medroso;1;3
3090;mostrar;9;52
3091;ssinhos;2;5
3092;expozme;1;4
3093;estiver;4;11
3094;obscuro;2;7
3095;reparou;2;1
3096;corda;2;41
3097;opposio;1;2
3098;windsor;1;46
3099;tijolos;1;5
3100;externo;3;30
3101;outrose;1;2
3102;resumir;1;7
3103;abertos;5;7
3104;autores;1;25
3105;movemos;1;7
3106;nella;15;15
3107;adornos;1;5
3108;iria;16;30
3109;proximo;5;3
3110;pedra;5;9
3111;confuso;8;2
3112;canam;1;5
3113;eternos;2;0
3114;havia;36;169
3115;desisto;1;0
3116;namoros;1;16
3117;ultimos;9;9
3118;padua;43;27
3119;presumo;1;0
3120;accusou;1;14
3121;bonitos;3;3
3122;devia;27;18
3123;intimou;1;0
3124;resoluo;7;18
3125;;;
3126;amava;5;27
3127;servios;4;8
3128;pagem;2;4
3129;mola;1;8
3130;saude;9;18
3131;exploso;1;6
3132;regra;2;24
3133;express;1;0
3134;padre;111;35
3135;copa;1;7
3136;sejam;9;25
3137;escuros;2;1
3138;falta;13;14
3139;intuito;2;0
3140;catei;2;23
3141;recusou;3;8
3142;chita;4;31
3143;lxxxvii;2;0
3144;fatal;1;18
3145;christs;1;3
3146;nelle;13;15
3147;vria;1;0
3148;esquivo;1;3
3149;enxugou;6;0
3150;dalli;9;44
3151;comprou;2;2
3152;expulso;1;8
3153;roma;6;4
3154;mesma;55;240
3155;;;
3156;augusto;2;16
3157;;;
3158;vagar;4;33
3159;apontou;1;9
3160;motivos;6;50
3161;;;
3162;direi;5;39
3163;opposto;2;0
3164;sabes;12;4
3165;echo;1;9
3166;furia;2;4
3167;reports;1;1
3168;vagas;4;81
3169;obtusos;1;0
3170;valem;6;28
3171;;;
3172;egual;12;49
3173;possuiu;1;0
3174;saias;4;21
3175;;;
3176;ordem;6;37
3177;numa;7;1
3178;pobre;15;38
3179;;;
3180;cinco;12;31
3181;intruso;1;0
3182;iamse;2;4
3183;ando;3;1
3184;sobre;37;16
3185;;;
3186;tocar;4;21
3187;;;
3188;negue;1;38
3189;viii;2;43
3190;lendo;5;20
3191;;;
3192;desta;17;50
3193;futuros;1;0
3194;logar;15;28
3195;nego;4;9
3196;ganho;2;20
3197;;;
3198;prvia;1;18
3199;;;
3200;serra;2;2
3201;raio;1;4
3202;todas;57;83
3203;;;
3204;sendo;15;40
3205;;;
3206;tendo;13;24
3207;sete;5;14
3208;gente;39;59
3209;;;
3210;datas;4;121
3211;;;
3212;tomra;2;75
3213;xlii;2;3
3214;cosme;55;100
3215;;;
3216;freio;1;25
3217;;;
3218;missa;30;39
3219;ente;1;2
3220;temse;2;27
3221;;;
3222;title;1;69
3223;country;4;0
3224;testa;8;12
3225;pags;1;8
3226;raras;2;28
3227;;;
3228;teve;16;36
3229;;;
3230;velho;37;41
3231;fogo;3;6
3232;deste;22;8
3233;;;
3234;sabor;6;192
3235;;;
3236;prosa;3;1
3237;dsse;4;32
3238;altar;7;29
3239;;;
3240;elles;46;25
3241;;;
3242;lados;6;25
3243;;;
3244;levar;6;85
3245;;;
3246;caso;34;82
3247;;;
3248;bicos;1;27
3249;logo;82;13
3250;porta;53;38
3251;;;
3252;haver;24;41
3253;;;
3254;longo;4;30
3255;leis;11;14
3256;ambos;17;6
3257;;;
3258;foras;5;426
3259;;;
3260;setim;1;67
3261;acto;9;8
3262;horas;24;13
3263;;;
3264;maior;23;14
3265;;;
3266;ponte;1;5
3267;limo;1;15
3268;tecto;4;103
3269;;;
3270;algum;56;41
3271;;;
3272;pouco;75;79
3273;seno;16;9
3274;estar;33;6
3275;;;
3276;feios;3;126
3277;;;
3278;falto;1;29
3279;prgo;8;1
3280;rezar;2;14
3281;;;
3282;raro;5;9
3283;;;
3284;baixo;13;63
3285;xxii;2;4
3286;norte;1;12
3287;;;
3288;corri;16;37
3289;;;
3290;meios;2;9
3291;salt;1;0
3292;primo;1;20
3293;;;
3294;varo;1;14
3295;;;
3296;lutar;2;23
3297;ruim;5;25
3298;flhos;1;21
3299;;;
3300;modos;5;32
3301;;;
3302;termo;6;11
3303;onze;4;1
3304;salto;1;9
3305;;;
3306;dito;11;17
3307;;;
3308;estio;1;26
3309;sero;3;10
3310;menor;11;5
3311;;;
3312;mezes;26;42
3313;;;
3314;pelos;14;15
3315;fios;1;2
3316;vamos;33;30
3317;;;
3318;bolso;9;28
3319;;;
3320;salvo;6;4
3321;liso;1;3
3322;quero;20;6
3323;;;
3324;certo;35;15
3325;;;
3326;aviso;4;3
3327;tomo;3;1
3328;temos;4;3
3329;;;
3330;bons;7;9
3331;;;
3332;passo;18;85
3333;work;45;1
3334;durmo;1;2
3335;;;
3336;anuo;1;8
3337;;;
3338;atraz;15;9
3339;deus;70;21
3340;fomos;5;12
3341;;;
3342;viveu;4;11
3343;;;
3344;;;
3345;;;
3346;types;1;2
3347;;;
3348;sinto;6;21
3349;;;
3350;exito;1;4
3351;viso;2;7
3352;vasto;3;3
3353;;;
3354;polos;1;23
3355;;;
3356;metto;1;0
3357;ouvi;38;11
3358;dorso;1;0
3359;;;
3360;resto;44;23
3361;;;
3362;;;
3363;;;
3364;;;
3365;;;
3366;ponto;27;11
3367;;;
3368;morro;1;4
3369;traz;9;2
3370;pulso;1;2
3371;;;
3372;moos;2;38
3373;;;
3374;luzes;2;2
3375;;;
3376;;;
3377;;;
3378;ouvir;15;20
3379;;;
3380;erros;2;1
3381;oppr;1;0
3382;;;
3383;;;
3384;visto;7;15
3385;;;
3386;autor;7;5
3387;teus;4;0
3388;tomou;1;4
3389;;;
3390;atou;3;3
3391;;;
3392;busto;3;5
3393;xlix;2;1
3394;botou;1;7
3395;;;
3396;autos;7;5
3397;;;
3398;gross;1;0
3399;expr;1;0
3400;vosso;1;0
3401;;;
3402;cxix;2;1
3403;;;
3404;curvo;1;0
3405;trez;4;5
3406;;;
3407;;;
3408;curou;3;21
3409;;;
3410;durou;1;7
3411;;;
3412;;;
3413;;;
3414;;;
3415;;;
3416;russo;1;0
3417;owns;2;2
3418;cxxiv;2;0
3419;;;
3420;xxxi;2;2
3421;;;
3422;;;
3423;voou;1;1
3424;;;
3425;;;
3426;lxxxi;2;1
3427;;;
3428;;;
3429;;;
3430;;;
3431;;;
3432;;;
3433;;;
3434;texts;1;1
3435;;;
3436;;;
3437;;;
3438;;;
3439;;;
3440;;;
3441;;;
3442;;;
3443;;;
3444;;;
3445;;;
3446;;;
3447;;;
3448;;;
3449;;;
3450;puxo;1;9
3451;;;
3452;;;
3453;;;
3454;;;
3455;;;
3456;;;
3457;;;
3458;;;
3459;;;
3460;;;
3461;;;
3462;;;
3463;;;
3464;;;
3465;;;
3466;;;
3467;;;
3468;;;
3469;;;
3470;forty;1;0
3471;;;
3472;;;
3473;;;
3474;;;
3475;;;
3476;;;
3477;;;
3478;;;
3479;;;
3480;;;
3481;;;
3482;;;
3483;;;
3484;;;
3485;;;
3486;;;
3487;;;
3488;;;
3489;;;
3490;;;
3491;;;
3492;;;
3493;;;
3494;;;
3495;;;
3496;;;
3497;;;
3498;cruz;1;0
3499;;;
3500;;;
3501;;;
3502;;;
3503;;;
3504;;;
3505;;;
3506;;;
3507;;;
3508;;;
3509;;;
3510;;;
3511;;;
3512;;;
3513;;;
3514;;;
3515;;;
3516;;;
3517;;;
3518;;;
3519;;;
3520;;;
3521;;;
3522;;;
3523;;;
3524;;;
3525;;;
3526;;;
3527;;;
3528;;;
3529;;;
3530;recusei;1;2
3531;;;
3532;;;
3533;;;
3534;;;
3535;;;
3536;;;
3537;;;
3538;;;
3539;;;
3540;;;
3541;;;
3542;;;
3543;;;
3544;;;
3545;;;
3546;;;
3547;;;
3548;achacada;1;0
3549;;;
3550;;;
3551;;;
3552;;;
3553;;;
3554;;;
3555;;;
3556;;;
3557;;;
3558;;;
3559;;;
3560;;;
3561;;;
3562;;;
3563;;;
3564;;;
3565;;;
3566;;;
3567;;;
3568;;;
3569;;;
3570;;;
3571;;;
3572;;;
3573;;;
3574;;;
3575;;;
3576;;;
3577;;;
3578;;;
3579;;;
3580;;;
3581;;;
3582;;;
3583;;;
3584;;;
3585;;;
3586;;;
3587;;;
3588;;;
3589;;;
3590;;;
3591;;;
3592;;;
3593;;;
3594;;;
3595;;;
3596;;;
3597;;;
3598;;;
3599;;;
3600;;;
3601;;;
3602;;;
3603;;;
3604;acanhada;2;0
3605;;;
3606;;;
3607;;;
3608;;;
3609;;;
3610;;;
3611;socegada;2;0
3612;;;
3613;;;
3614;;;
3615;;;
3616;;;
3617;;;
3618;;;
3619;nadadiga;1;0
3620;obedecia;1;0
3621;;;
3622;;;
3623;;;
3624;;;
3625;decidida;1;0
3626;;;
3627;;;
3628;;;
3629;;;
3630;;;
3631;lacerada;1;0
3632;;;
3633;;;
3634;;;
3635;;;
3636;bochecha;1;1
3637;;;
3638;mocidade;9;0
3639;;;
3640;;;
3641;prendada;1;0
3642;guardada;2;1
3643;;;
3644;readable;2;0
3645;caridade;5;0
3646;;;
3647;;;
3648;;;
3649;;;
3650;;;
3651;;;
3652;almofada;1;0
3653;parecida;2;0
3654;;;
3655;emendaia;1;0
3656;academia;1;0
3657;accendia;1;0
3658;acabaria;1;1
3659;agoniada;1;0
3660;;;
3661;;;
3662;acabadas;1;0
3663;fatidica;1;1
3664;;;
3665;;;
3666;;;
3667;;;
3668;;;
3669;separada;1;0
3670;;;
3671;decorada;1;0
3672;agradeci;2;0
3673;;;
3674;infancia;10;0
3675;;;
3676;abafadas;1;0
3677;conhecia;12;0
3678;;;
3679;;;
3680;;;
3681;;;
3682;;;
3683;alumiada;1;0
3684;;;
3685;;;
3686;;;
3687;sciencia;2;2
3688;;;
3689;alcancei;2;0
3690;;;
3691;regulada;1;1
3692;agastada;1;0
3693;affligia;2;2
3694;;;
3695;adequada;2;0
3696;novidade;2;0
3697;bradaria;1;0
3698;obrigala;1;3
3699;;;
3700;perfidia;1;0
3701;elogiala;1;5
3702;medicina;14;2
3703;pedialhe;2;7
3704;cancella;5;0
3705;lucrecia;1;0
3706;polemica;6;0
3707;jacarand;1;0
3708;;;
3709;official;3;0
3710;adoeciam;2;0
3711;acabando;3;1
3712;confiana;3;4
3713;;;
3714;;;
3715;careciam;1;0
3716;acanhado;1;3
3717;;;
3718;apertada;2;2
3719;manchado;1;1
3720;acheilhe;4;0
3721;rhenania;1;0
3722;acabavam;1;2
3723;taramela;1;7
3724;golodice;1;7
3725;abafando;1;2
3726;receiava;2;0
3727;lembrana;13;1
3728;pareciam;9;3
3729;parcella;1;0
3730;acclamao;1;0
3731;enfiadas;1;0
3732;alcanava;1;2
3733;irritada;2;3
3734;entendia;2;2
3735;puericia;1;10
3736;sacudila;1;1
3737;;;
3738;enganado;1;1
3739;especial;6;2
3740;language;1;4
3741;arredado;1;3
3742;chegaram;2;10
3743;cocheira;2;2
3744;chamamme;1;3
3745;bacharel;4;0
3746;included;3;3
3747;escolhia;2;8
3748;madrinha;1;2
3749;indicaes;1;2
3750;extended;2;9
3751;preferia;3;3
3752;lembrame;9;1
3753;folheava;1;6
3754;geologia;1;12
3755;denuncia;9;5
3756;apanhava;1;6
3757;politica;7;9
3758;imaginei;2;1
3759;produced;3;10
3760;brincava;3;5
3761;creancas;2;2
3762;falarlhe;7;3
3763;dandolhe;2;7
3764;acceitei;5;1
3765;parecido;6;16
3766;mandando;1;11
3767;;;
3768;cuidaram;1;5
3769;esperana;9;5
3770;anecdota;3;7
3771;protegia;1;2
3772;saudades;12;2
3773;corrigia;1;2
3774;premiado;1;6
3775;palmeira;1;2
3776;trabalho;10;12
3777;repeliam;1;17
3778;imaginao;8;2
3779;nacional;2;13
